model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li6,X_Li6,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.14285714285714285,7.0,277.6382516267369,0.8462079807363027,846207980.7363026,1.2249298161166534e-05,6.002923475710746e-10,6.002923475710746,0.9999999999999996,3.27063520824877e-14,3.27063520824877e-14,0.75009963230613,0.75009963230613,1.0779900728094939e-08,2.1559801456189878e-08,1.0775607687915018e-12,3.2326823063745055e-12,3.9532371609483345e-06,1.1859711482845004e-05,0.06247200095307862,0.2498880038123145,8.047520527687748e-18,4.828512316612649e-17,1.1126643128423046e-16,7.788650189896132e-16,6.894385779716535e-08,4.826070045801575e-07,1.4371291844195246e-08,1.4365568550921894e-12,5.270282760697239e-06,1.4833553636354871e-16,9.191293373281916e-08,9.19129338811547e-08
pynucastro,50.0,0.14285714285714285,7.0,278.83069040876904,0.8443254515455134,844325451.5455134,1.2171482394746953e-05,6.004775626734241e-10,6.004775626734241,0.9999999999999996,3.216307503272428e-14,3.216307503272428e-14,0.7500996323466512,0.7500996323466512,1.070718577466035e-08,2.14143715493207e-08,1.0639702061662448e-12,3.1919106184987346e-12,3.953172817265956e-06,1.1859518451797868e-05,0.062472000985909194,0.24988800394363678,7.963609854800588e-18,4.778165912880353e-17,1.1003559428099461e-16,7.702491599669623e-16,6.896766619409696e-08,4.827736633586787e-07,1.4274351450037944e-08,1.4184385117449856e-12,5.270196980231335e-06,1.4669463833324843e-16,9.194467404061362e-08,9.194467418730825e-08
pynucastro,50.0,0.14285714285714285,7.0,280.0282506401712,0.8424460035197704,842446003.5197704,1.2094174387499847e-05,6.006658690059394e-10,6.0066586900593935,0.9999999999999996,3.163100781673667e-14,3.163100781673667e-14,0.7500996323867317,0.7500996323867317,1.0635350909279582e-08,2.1270701818559163e-08,1.050622301644726e-12,3.151866904934178e-12,3.95310915933667e-06,1.185932747801001e-05,0.062472001018323745,0.24988800407329498,7.88093470888476e-18,4.728560825330856e-17,1.0882614283978945e-16,7.617829998785261e-16,6.899122982365925e-08,4.829386087656148e-07,1.417858435077365e-08,1.4006436695639555e-12,5.270112113984547e-06,1.4508225059851988e-16,9.197608803531473e-08,9.197608818039698e-08
pynucastro,50.0,0.14285714285714285,7.0,281.2309543172452,0.8405696299971183,840569629.9971182,1.2017370862518689e-05,6.008572855574578e-10,6.008572855574578,0.9999999999999996,3.110987624953421e-14,3.110987624953421e-14,0.7500996324263762,0.7500996324263762,1.0564383029057345e-08,2.112876605811469e-08,1.037511768174938e-12,3.1125353045248138e-12,3.953046180117201e-06,1.1859138540351603e-05,0.0624720010503289,0.2498880042013156,7.799473701674262e-18,4.679684221004557e-17,1.0763762734896603e-16,7.534633914427622e-16,6.901455098422873e-08,4.831018568896012e-07,1.4083973078195397e-08,1.3831652800826718e-12,5.270028152567053e-06,1.4349777375678275e-16,9.200717878101701e-08,9.200717892451478e-08
pynucastro,50.0,0.14285714285714285,7.0,282.4388235307662,0.838696324349987,838696324.349987,1.1941068563112112e-05,6.010518313854902e-10,6.010518313854902,0.9999999999999996,3.0599426929591014e-14,3.0599426929591014e-14,0.7500996324655892,0.7500996324655892,1.0494269833371223e-08,2.0988539666742446e-08,1.0246336930574858e-12,3.0739010791724576e-12,3.952983872946791e-06,1.1858951618840373e-05,0.0624720010819309,0.2498880043277236,7.719206722910516e-18,4.63152403374631e-17,1.0646962990336993e-16,7.452874093235894e-16,6.903763185431461e-08,4.832634229802023e-07,1.3990501233651315e-08,1.3659967939052295e-12,5.269945087098991e-06,1.4194065067516776e-16,9.203794918201311e-08,9.203794932395375e-08
pynucastro,50.0,0.14285714285714285,7.0,283.6518804663876,0.8368260799850482,836826079.9850482,1.1865264252690795e-05,6.012495256171322e-10,6.012495256171322,0.9999999999999996,3.0099402845972446e-14,3.0099402845972446e-14,0.7500996325043753,0.7500996325043753,1.0424998844496739e-08,2.0849997688993478e-08,1.0119831150455402e-12,3.0359493451366205e-12,3.952922231028968e-06,1.1858766693086904e-05,0.06247200111313602,0.24988800445254408,7.640113260922417e-18,4.58406795655345e-17,1.0532173211773764e-16,7.372521248241635e-16,6.906047466083906e-08,4.834233226258734e-07,1.3898152182384825e-08,1.3491315969144104e-12,5.269862908519571e-06,1.4041032358074552e-16,9.206840220713778e-08,9.20684023475481e-08
pynucastro,50.0,0.14285714285714285,7.0,284.87014740504844,0.8349588903430707,834958890.3430707,1.1789954714654894e-05,6.014503874499842e-10,6.014503874499842,0.9999999999999999,2.960956502936779e-14,2.960956502936779e-14,0.7500996325427388,0.7500996325427388,1.0356558255548505e-08,2.071311651109701e-08,9.995553939986918e-13,2.9986661819960755e-12,3.952861247876073e-06,1.185858374362822e-05,0.06247200114395023,0.24988800457580093,7.56217397439874e-18,4.5373043846392435e-17,1.0419354157285044e-16,7.29354791009953e-16,6.908308153521544e-08,4.835815707465081e-07,1.3806910183972678e-08,1.3325635030780256e-12,5.269781608179696e-06,1.389062693173813e-16,9.209854069789756e-08,9.209854083680383e-08
pynucastro,50.0,0.14285714285714285,7.0,286.09364672338296,0.8330947488987754,833094748.8987755,1.1715136752281823e-05,6.01654436153078e-10,6.01654436153078,0.9999999999999996,2.912966831107773e-14,2.912966831107773e-14,0.7500996325806841,0.7500996325806841,1.028893595196958e-08,2.057787190393916e-08,9.873457798101084e-13,2.962037339430325e-12,3.952800916800667e-06,1.1858402750402003e-05,0.06247200117437964,0.24988800469751857,7.48536926908855e-18,4.49122156145313e-17,1.0308465370246995e-16,7.215925759172896e-16,6.910545467756214e-08,4.83738182742935e-07,1.3716759087817385e-08,1.3162861797614665e-12,5.2697011771639365e-06,1.374279485350657e-16,9.212836758739359e-08,9.212836772482154e-08
pynucastro,50.0,0.14285714285714285,7.0,287.3224008941322,0.8312336491606904,831233649.1606904,1.1640807188614637e-05,6.018616910678107e-10,6.018616910678107,0.9999999999999998,2.865947900031961e-14,2.865947900031961e-14,0.7500996326182158,0.7500996326182158,1.0222120234277268e-08,2.0444240468554537e-08,9.753497291531433e-13,2.92604918745943e-12,3.952741231292593e-06,1.1858223693877778e-05,0.06247200120443013,0.24988800481772053,7.409680134958685e-18,4.445808080975211e-17,1.0199468226349566e-16,7.139627758444696e-16,6.912759623482568e-08,4.838931736437798e-07,1.3627683296680272e-08,1.30029357000042e-12,5.2696216067932025e-06,1.3597484631139488e-16,9.215788573784052e-08,9.215788587381536e-08
pynucastro,50.0,0.14285714285714285,7.0,288.55643248655616,0.8293755846710088,829375584.6710088,1.1566962866350957e-05,6.020721716088864e-10,6.020721716088864,0.9999999999999996,2.819876606415021e-14,2.819876606415021e-14,0.7500996326553379,0.7500996326553379,1.0156099451556548e-08,2.0312198903113097e-08,9.63562743126189e-13,2.8906882293785673e-12,3.952682184829365e-06,1.1858046554488094e-05,0.06247200123410756,0.24988800493643024,7.335087731345895e-18,4.4010526388075375e-17,1.0092324303560154e-16,7.064627012492108e-16,6.914950836190828e-08,4.84046558533358e-07,1.3539667278070991e-08,1.2845796760560941e-12,5.269542888371973e-06,1.345464504206398e-16,9.218709802205927e-08,9.218709815660571e-08
pynucastro,50.0,0.14285714285714285,7.0,289.79576416684785,0.8275205490054462,827520549.0054462,1.1493600647732384e-05,6.022858972652641e-10,6.022858972652641,0.9999999999999996,2.774730623975486e-14,2.774730623975486e-14,0.7500996326920549,0.7500996326920549,1.0090862206113377e-08,2.0181724412226755e-08,9.519804538096247e-13,2.8559413614288742e-12,3.952623770986638e-06,1.1857871312959915e-05,0.06247200126341766,0.24988800505367065,7.261573711026245e-18,4.356944226615747e-17,9.986996308577887e-17,6.990897416004521e-16,6.917119318559088e-08,4.841983522991362e-07,1.345269583708231e-08,1.26913867480915e-12,5.26946501333556e-06,1.331422636848289e-16,9.221600727538064e-08,9.22160074085229e-08
pynucastro,50.0,0.14285714285714285,7.0,291.04041869855007,0.825668535773098,825668535.773098,1.1420717414434385e-05,6.025028876011147e-10,6.025028876011147,0.9999999999999996,2.7304882085176208e-14,2.7304882085176208e-14,0.7500996327283712,0.7500996327283712,1.0026397285042656e-08,2.0052794570085313e-08,9.405985970032963e-13,2.8217957910098892e-12,3.952565983398723e-06,1.1857697950196168e-05,0.06247200129236606,0.24988800516946424,7.1891200627332e-18,4.31347203763992e-17,9.88344775609697e-17,6.918413429267878e-16,6.91926528176791e-08,4.843485697237537e-07,1.336675402515955e-08,1.2539648814145058e-12,5.269387973197476e-06,1.3176179969782759e-16,9.224461631317102e-08,9.224461644493281e-08
pynucastro,50.0,0.14285714285714285,7.0,292.2904189429743,0.8238195386162949,823819538.6162949,1.1348310067456615e-05,6.027231622567853e-10,6.027231622567853,0.9999999999999997,2.687128288064204e-14,2.687128288064204e-14,0.7500996327642907,0.7500996327642907,9.962693693440174e-09,1.992538738688035e-08,9.294130210342895e-13,2.7882390631028686e-12,3.9525088157827924e-06,1.1857526447348376e-05,0.06247200132095825,0.249888005283833,7.117709127307389e-18,4.2706254763844335e-17,9.781643174430707e-17,6.847150222101494e-16,6.921388934647475e-08,4.844972254253232e-07,1.3281827184377285e-08,1.239052761043473e-12,5.269311759581701e-06,1.3040458556662784e-16,9.227292791946257e-08,9.227292804986716e-08
pynucastro,50.0,0.14285714285714285,7.0,293.54578785961985,0.8219735512104642,821973551.2104642,1.1276375527013924e-05,6.029467409497693e-10,6.029467409497693,0.9999999999999997,2.644630317586462e-14,2.644630317586462e-14,0.7500996327998178,0.7500996327998178,9.899740611471987e-09,1.9799481222943974e-08,9.184196695619e-13,2.7552590086857e-12,3.952452261914171e-06,1.1857356785742513e-05,0.062472001349199655,0.24988800539679862,7.047323539140868e-18,4.2283941234845205e-17,9.681547890436748e-17,6.777083523305724e-16,6.9234904845e-08,4.84644333915e-07,1.3197900890206104e-08,1.2243969059600945e-12,5.269236364189739e-06,1.2907015904406532e-16,9.230094485791729e-08,9.230094498698744e-08
pynucastro,50.0,0.14285714285714285,7.0,294.80654850659477,0.8201305672639886,820130567.2639886,1.1204910732427769e-05,6.031736434756868e-10,6.031736434756867,0.9999999999999998,2.6029743902715735e-14,2.6029743902715735e-14,0.7500996328349565,0.7500996328349565,9.83752743562913e-09,1.967505487125826e-08,9.076145983544881e-13,2.7228437950634644e-12,3.95239631564909e-06,1.185718894694727e-05,0.0624720013770956,0.2498880055083824,6.977946297613239e-18,4.1867677785679434e-17,9.583128199195705e-17,6.708189739436994e-16,6.925570136351389e-08,4.847899095445972e-07,1.311496100651161e-08,1.2099920578873145e-12,5.269161778830961e-06,1.2775807079090076e-16,9.232866986185038e-08,9.232866998960845e-08
pynucastro,50.0,0.14285714285714285,7.0,296.07272404104134,0.8182905805180627,818290580.5180627,1.1133912642018036e-05,6.03403889709271e-10,6.03403889709271,0.9999999999999997,2.5621409923747816e-14,2.5621409923747816e-14,0.7500996328697107,0.7500996328697107,9.776043697803276e-09,1.9552087395606553e-08,8.96993937267165e-13,2.690981811801495e-12,3.95234097088562e-06,1.185702291265686e-05,0.06247200140465129,0.24988800561860516,6.909560678170485e-18,4.145736406902291e-17,9.48635101587688e-17,6.640445711113816e-16,6.927628094181527e-08,4.849339665927069e-07,1.3032993577669615e-08,1.1958330573172927e-12,5.269087995370511e-06,1.2646787973464615e-16,9.2356105650632e-08,9.235610577709988e-08
pynucastro,50.0,0.14285714285714285,7.0,297.34433771955923,0.8164535847465562,816453584.7465562,1.1063378232995548e-05,6.036374996053624e-10,6.036374996053624,0.9999999999999998,2.5221112051025506e-14,2.5221112051025506e-14,0.7500996329040845,0.7500996329040845,9.7152791360804e-09,1.94305582721608e-08,8.865539222187028e-13,2.6596617666561082e-12,3.952286221598983e-06,1.185685866479695e-05,0.06247200143187186,0.24988800572748743,6.842150319826364e-18,4.105290191895818e-17,9.39118414108369e-17,6.573828898758583e-16,6.92966455979965e-08,4.850765191859755e-07,1.2951984922945157e-08,1.181914886141621e-12,5.2690150057763895e-06,1.251991566070336e-16,9.238325491469408e-08,9.238325503989324e-08
pynucastro,50.0,0.14285714285714285,7.0,298.6214128986349,0.8146195737558708,814619573.7558708,1.099330450135489e-05,6.038744931999129e-10,6.038744931999129,0.9999999999999998,2.482866546763959e-14,2.482866546763959e-14,0.750099632938082,0.750099632938082,9.655223643097979e-09,1.9310447286195958e-08,8.762908703261474e-13,2.6288726109784422e-12,3.952232061817299e-06,1.1856696185451898e-05,0.062472001458762326,0.2498880058350493,6.7756991663019035e-18,4.065419499781142e-17,9.297596034837396e-17,6.508317224386178e-16,6.931679733600564e-08,4.852175813520395e-07,1.2871921567644578e-08,1.1682326345018783e-12,5.268942802087121e-06,1.239514809308656e-16,9.241012032561211e-08,9.241012044956359e-08
pynucastro,50.0,0.14285714285714285,7.0,299.90397303506813,0.8127885413848045,812788541.3848045,1.0923688461767915e-05,6.041148906109944e-10,6.041148906109944,0.9999999999999999,2.4443890122902902e-14,2.4443890122902902e-14,0.7500996329717071,0.7500996329717071,9.595867276515382e-09,1.9191734553030765e-08,8.662011839846357e-13,2.598603551953907e-12,3.95217848562766e-06,1.1856535456882978e-05,0.06247200148532766,0.24988800594131064,6.7101914162285496e-18,4.02611484973713e-17,9.205555862837014e-17,6.44388910398591e-16,6.933673814361994e-08,4.853571670053396e-07,1.2792790257074192e-08,1.1547815062286637e-12,5.268871376419846e-06,1.227244416367317e-16,9.243670453340328e-08,9.243670465612773e-08
pynucastro,50.0,0.14285714285714285,7.0,301.19204168640556,0.810960481504408,810960481.504408,1.0854527147477499e-05,6.043587120398189e-10,6.04358712039819,0.9999999999999998,2.406661082669105e-14,2.406661082669105e-14,0.7500996330049634,0.7500996330049634,9.537200269063229e-09,1.9074400538126458e-08,8.5628135452647e-13,2.56884406357941e-12,3.952125487181896e-06,1.1856376461545686e-05,0.06247200151157271,0.24988800604629083,6.645611562726072e-18,3.9873669376356434e-17,9.115033533342672e-17,6.38052347333987e-16,6.935646999053155e-08,4.854952899337209e-07,1.2714577969937657e-08,1.141556823719715e-12,5.268800720978015e-06,1.2151763755472144e-16,9.24630101639746e-08,9.246301028549224e-08
pynucastro,50.0,0.14285714285714285,7.0,302.4856425113707,0.8091353880178509,809135388.0178509,1.0785817610192112e-05,6.046059777717642e-10,6.046059777717642,1.0,2.3696656365964437e-14,2.3696656365964437e-14,0.7500996330378552,0.7500996330378552,9.479212994082552e-09,1.8958425988165104e-08,8.465279455807097e-13,2.539583836742129e-12,3.952073060680761e-06,1.1856219182042283e-05,0.06247200153750226,0.24988800615000903,6.58194429552265e-18,3.94916657731359e-17,9.025999577232208e-17,6.318199704062546e-16,6.937599483322997e-08,4.856319638326097e-07,1.2637271872394271e-08,1.1285540057556434e-12,5.268730828030297e-06,1.2033067581539124e-16,9.248903982563177e-08,9.248903994596245e-08
pynucastro,50.0,0.14285714285714285,7.0,303.784799270301,0.8073132548602799,807313254.8602799,1.071755691998058e-05,6.048567081774096e-10,6.048567081774096,0.9999999999999999,2.3333860347956756e-14,2.3333860347956756e-14,0.7500996330703857,0.7500996330703857,9.421895996192767e-09,1.8843791992385534e-08,8.369376066941416e-13,2.5108128200824245e-12,3.952021200389418e-06,1.1856063601168253e-05,0.062472001563120994,0.24988800625248397,6.5191747231765995e-18,3.91150483390596e-17,8.938425237088981e-17,6.256897665962286e-16,6.93953146100531e-08,4.857672022703716e-07,1.2560859358944203e-08,1.1157685856588165e-12,5.268661689931235e-06,1.1916317303744425e-16,9.251479610248173e-08,9.25147962216449e-08
pynucastro,50.0,0.14285714285714285,7.0,305.08953582558183,0.8054940759986837,805494075.9986837,1.0649742165167527e-05,6.051109237135782e-10,6.051109237135782,1.0,2.2978060136440788e-14,2.2978060136440788e-14,0.7500996331025592,0.7500996331025592,9.365239954217307e-09,1.8730479908434614e-08,8.27507055258294e-13,2.482521165774882e-12,3.951969900620485e-06,1.1855909701861455e-05,0.06247200158843353,0.24988800635373412,6.457288234815887e-18,3.874372940889532e-17,8.852282314422018e-17,6.196597620095413e-16,6.941443124642149e-08,4.859010187249505e-07,1.2485328003002531e-08,1.1031961871992425e-12,5.26859329909863e-06,1.1801475329093605e-16,9.254028156141043e-08,9.254028167942518e-08
pynucastro,50.0,0.14285714285714285,7.0,306.399876142087,0.8036778454317538,803677845.4317538,1.0582370452229222e-05,6.053686449243885e-10,6.053686449243885,1.0000000000000002,2.262909795203954e-14,2.262909795203954e-14,0.7500996331343792,0.7500996331343792,9.309235723134847e-09,1.8618471446269694e-08,8.182330955523078e-13,2.4546992866569236e-12,3.951919155754828e-06,1.1855757467264484e-05,0.06247200161344441,0.24988800645377765,6.3962706583577964e-18,3.837762395014678e-17,8.767543299013217e-17,6.137280309309252e-16,6.943334664822937e-08,4.860334265376056e-07,1.2410665612826812e-08,1.0908325499816937e-12,5.2685256480412745e-06,1.1688504982167515e-16,9.256549874327227e-08,9.256549886015733e-08
pynucastro,50.0,0.14285714285714285,7.0,307.71584428761787,0.8018645571897484,801864557.1897484,1.0515438905689964e-05,6.056298924423143e-10,6.056298924423142,1.0000000000000002,2.2286819826886702e-14,2.2286819826886702e-14,0.7500996331658494,0.7500996331658494,9.25387430121816e-09,1.850774860243632e-08,8.091126026371554e-13,2.427337807911466e-12,3.951868960226575e-06,1.1855606880679724e-05,0.062472001638158074,0.2498880065526323,6.336107783766767e-18,3.80166467026006e-17,8.684181291785407e-17,6.078926904249785e-16,6.945206270646205e-08,4.861644389452344e-07,1.2336860187708023e-08,1.078673507974184e-12,5.268458729338965e-06,1.1577370402293353e-16,9.259045016904572e-08,9.259045028481942e-08
pynucastro,50.0,0.14285714285714285,7.0,309.03746443334484,0.8000542053343569,800054205.3343569,1.0448944668018939e-05,6.058946869892523e-10,6.058946869892523,0.9999999999999999,2.1951075888457762e-14,2.1951075888457762e-14,0.7500996331969731,0.7500996331969731,9.199146841000619e-09,1.8398293682001238e-08,8.00142526834754e-13,2.4004275805042617e-12,3.951819308529155e-06,1.1855457925587465e-05,0.062472001662578894,0.24988800665031558,6.2767855311194354e-18,3.766071318671661e-17,8.602170028855216e-17,6.021519020198651e-16,6.947058129521145e-08,4.862940690664801e-07,1.2263899932590634e-08,1.066714995479327e-12,5.2683925356505585e-06,1.146803657561091e-16,9.261513833718773e-08,9.261513845186809e-08
pynucastro,50.0,0.14285714285714285,7.0,310.3647608542521,0.7982467839585631,798246783.9585631,1.0382884899527577e-05,6.061630493776e-10,6.061630493776,1.0,2.1621719821475605e-14,2.1621719821475605e-14,0.7500996332277544,0.7500996332277544,9.145044634597666e-09,1.829008926919533e-08,7.913198863085717e-13,2.373959658925715e-12,3.951770195208856e-06,1.1855310585626568e-05,0.062472001686711166,0.24988800674684467,6.218289752970371e-18,3.730973851782223e-17,8.5214839134518e-17,5.96503873941626e-16,6.948890427362734e-08,4.864223299153914e-07,1.2191773238503818e-08,1.0549530372431225e-12,5.268327059705375e-06,1.1360469377625201e-16,9.263956572623502e-08,9.263956583983972e-08
pynucastro,50.0,0.14285714285714285,7.0,311.69775792958376,0.796442287186509,796442287.186509,1.0317256778267331e-05,6.064350005113395e-10,6.064350005113394,1.0,2.1298609045697626e-14,2.1298609045697626e-14,0.7500996332581966,0.7500996332581966,9.091559116232147e-09,1.8183118232464294e-08,7.826417677246958e-13,2.3479253031740873e-12,3.951721614866742e-06,1.1855164844600227e-05,0.062472001710559104,0.24988800684223642,6.1606077054440335e-18,3.69636462326642e-17,8.442097882008199e-17,5.909468517405739e-16,6.9507033485237e-08,4.86549234396659e-07,1.212046868592813e-08,1.0433837493362666e-12,5.2682622943057686e-06,1.125463539468535e-16,9.266373479389709e-08,9.266373490644344e-08
pynucastro,50.0,0.14285714285714285,7.0,313.03648014329156,0.7946407091733597,794640709.1733598,1.0252057499927999e-05,6.067105613871328e-10,6.067105613871328,1.0,2.0981604407282623e-14,2.0981604407282623e-14,0.7500996332883033,0.7500996332883033,9.038681854108486e-09,1.8077363708216973e-08,7.741053218761676e-13,2.3223159656285027e-12,3.951673562155442e-06,1.1855020686466325e-05,0.062472001734126856,0.24988800693650742,6.103727038596716e-18,3.66223622315803e-17,8.363987411393272e-17,5.85479118797529e-16,6.95249707588753e-08,4.866747953121271e-07,1.2049975033962506e-08,1.0320033333207052e-12,5.268198232322829e-06,1.1150501933625857e-16,9.268764797829617e-08,9.268764808980119e-08
pynucastro,50.0,0.14285714285714285,7.0,314.38095208448334,0.7928420441051707,792842044.1051707,1.0187284277736599e-05,6.069897530954236e-10,6.069897530954236,1.0,2.067057039193837e-14,2.067057039193837e-14,0.7500996333180778,0.7500996333180778,8.986404554132299e-09,1.7972809108264598e-08,7.657077651103246e-13,2.297123295330974e-12,3.951626031781445e-06,1.1854878095344336e-05,0.06247200175741851,0.24988800702967404,6.047633594812199e-18,3.628580156887319e-17,8.287128394098333e-17,5.8009898758688335e-16,6.954271790790801e-08,4.86799025355356e-07,1.1980281225283092e-08,1.0208080781525035e-12,5.268134866699459e-06,1.1048036855370915e-16,9.271130769693178e-08,9.271130780741215e-08
pynucastro,50.0,0.14285714285714285,7.0,315.7311984478758,0.7910462861987515,791046286.1987514,1.0122934342356586e-05,6.072725968215501e-10,6.072725968215502,1.0000000000000002,2.0365374855160246e-14,2.0365374855160246e-14,0.7500996333475239,0.7500996333475239,8.934719055508033e-09,1.7869438111016066e-08,7.574463766579168e-13,2.2723391299737505e-12,3.951579018503694e-06,1.1854737055511083e-05,0.06247200178043807,0.24988800712175227,5.992315090986144e-18,3.5953890545916866e-17,8.211497332723165e-17,5.748048132906216e-16,6.956027673058892e-08,4.869219371141225e-07,1.1911376380274198e-08,1.0097943566211411e-12,5.268072190448483e-06,1.0947208834214625e-16,9.273471634715676e-08,9.273471645662885e-08
pynucastro,50.0,0.14285714285714285,7.0,317.08724403424833,0.789253429701532,789253429.701532,1.0059004941787615e-05,6.075591138468636e-10,6.075591138468636,1.0000000000000002,2.006588901750167e-14,2.006588901750167e-14,0.7500996333766445,0.7500996333766445,8.883617329094883e-09,1.7767234658189765e-08,7.493184974615178e-13,2.2479554923845535e-12,3.951532517133394e-06,1.1854597551400182e-05,0.062472001803189466,0.24988800721275786,5.937759202130792e-18,3.5626555212784755e-17,8.137071237532032e-17,5.695949866272423e-16,6.957764901005502e-08,4.870435430703852e-07,1.1843249794836504e-08,9.989586237876023e-13,5.268010196652405e-06,1.0847987221247177e-16,9.275787630617102e-08,9.275787641465089e-08
pynucastro,50.0,0.14285714285714285,7.0,318.4491137508984,0.7874634688914284,787463468.8914284,9.995493341265758e-06,6.078493255498605e-10,6.078493255498604,1.0000000000000002,1.9771987295266518e-14,1.9771987295266518e-14,0.7500996334054435,0.7500996334054435,8.833091476131703e-09,1.7666182952263406e-08,7.413215291103919e-13,2.2239645873311756e-12,3.951486522533961e-06,1.1854459567601885e-05,0.06247200182567656,0.24988800730270624,5.8839540827353725e-18,3.5303724496412235e-17,8.063827726779397e-17,5.644679408745578e-16,6.959483651427281e-08,4.871638555999096e-07,1.1775890938687134e-08,9.882974155643843e-13,5.26794887846333e-06,1.0750342178104679e-16,9.278078993094967e-08,9.27807900384531e-08
pynucastro,50.0,0.14285714285714285,7.0,319.8168326120976,0.7856763980767121,785676398.0767121,9.932396823164329e-06,6.081432534073185e-10,6.081432534073185,0.9999999999999999,1.9483547219427525e-14,1.9483547219427525e-14,0.7500996334339237,0.7500996334339237,8.78313372397563e-09,1.756626744795126e-08,7.334529314428472e-13,2.2003587943285418e-12,3.951441029619575e-06,1.1854323088858724e-05,0.06247200184790318,0.2498880073916127,5.830887387977005e-18,3.498532432786203e-17,7.991744853754831e-17,5.594221397628382e-16,6.961184099643062e-08,4.872828869750144e-07,1.1709289449678602e-08,9.778073455190632e-13,5.267888229101044e-06,1.0654244446393033e-16,9.280345955876638e-08,9.280345966530882e-08
pynucastro,50.0,0.14285714285714285,7.0,321.1904257395534,0.7838922115958746,783892211.5958747,9.869712686894956e-06,6.084409189954462e-10,6.084409189954462,1.0,1.9200449312262973e-14,1.9200449312262973e-14,0.7500996334620889,0.7500996334620889,8.733736423768321e-09,1.7467472847536642e-08,7.257102210301402e-13,2.1771306630904204e-12,3.951396033354619e-06,1.1854188100063857e-05,0.06247200186987303,0.2498880074794921,5.77854698214251e-18,3.467128189285506e-17,7.920801165460822e-17,5.544560815822575e-16,6.962866419503781e-08,4.874006493652646e-07,1.1643435130687526e-08,9.674851028530982e-13,5.267828241852258e-06,1.0559665425914584e-16,9.282588750732532e-08,9.282588761292197e-08
pynucastro,50.0,0.14285714285714285,7.0,322.5699183628684,0.7821109038174975,782110903.8174975,9.80743824880937e-06,6.087423439910387e-10,6.0874234399103875,1.0,1.8922577054133535e-14,1.8922577054133535e-14,0.750099633489942,0.750099633489942,8.684892047972168e-09,1.7369784095944335e-08,7.180909697036863e-13,2.154272909111059e-12,3.951351528753011e-06,1.1854054586259033e-05,0.06247200189158981,0.24988800756635923,5.726921365493671e-18,3.4361528192962026e-17,7.850975585064985e-17,5.49568290954549e-16,6.964530783408989e-08,4.875171548386292e-07,1.1578317946330022e-08,9.573274504383757e-13,5.267768910069723e-06,1.0466577017958585e-16,9.284807607498151e-08,9.284807617964728e-08
pynucastro,50.0,0.14285714285714285,7.0,323.955335820006,0.7803324691401176,780332469.1401175,9.745570842101454e-06,6.090475501726453e-10,6.090475501726454,1.0000000000000002,1.8649816816528958e-14,1.8649816816528958e-14,0.7500996335174864,0.7500996335174864,8.636593188726995e-09,1.727318637745399e-08,7.105928034811395e-13,2.1317784104434185e-12,3.951307510877876e-06,1.1853922532633628e-05,0.0624720019130571,0.2498880076522284,5.675999828441129e-18,3.405599897064677e-17,7.782247562287764e-17,5.447573293601435e-16,6.966177362310744e-08,4.876324153617521e-07,1.1513928020770934e-08,9.473312233855053e-13,5.267710227171791e-06,1.0374951825791478e-16,9.287002754079266e-08,9.287002764454218e-08
pynucastro,50.0,0.14285714285714285,7.0,325.34670355775296,0.7785569019920985,778556901.9920985,9.684107816709967e-06,6.093565594217444e-10,6.093565594217444,1.0000000000000002,1.8382057690938208e-14,1.8382057690938208e-14,0.7500996335447252,0.7500996335447252,8.588832552327836e-09,1.717766510465567e-08,7.032133996837933e-13,2.1096401990513797e-12,3.9512639748393924e-06,1.1853791924518176e-05,0.062472001934278494,0.24988800773711398,5.625771301327944e-18,3.375462780796766e-17,7.714596940371581e-17,5.400217858260107e-16,6.967806325775861e-08,4.877464428043103e-07,1.145025563036183e-08,9.37493325200863e-13,5.267652186639544e-06,1.0284762977305992e-16,9.289174416534895e-08,9.289174426819658e-08
pynucastro,50.0,0.14285714285714285,7.0,326.7440471321901,0.7767841968314965,776784196.8314965,9.623046539221533e-06,6.096693937239292e-10,6.096693937239292,1.0000000000000002,1.811919159038323e-14,1.811919159038323e-14,0.7500996335716617,0.7500996335716617,8.54160296466991e-09,1.708320592933982e-08,6.959504888468462e-13,2.0878514665405385e-12,3.951220915798199e-06,1.1853662747394597e-05,0.062472001955257456,0.24988800782102982,5.576223961450013e-18,3.345734376870008e-17,7.648004077412576e-17,5.353602854188803e-16,6.969417841869705e-08,4.878592489308794e-07,1.1387291210900023e-08,9.278107303332762e-13,5.2675947820213335e-06,1.0195984286775305e-16,9.291322818922393e-08,9.291322829118377e-08
