model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.1428571428571428,7.0,135.96913441034275,1.1947734505124723,1194773450.5124726,3.645480473060623e-05,6.34718326226741e-10,6.347183262267411,1.0000000000000022,1.8715901828650257e-12,1.8715901828650257e-12,0.7500996127243792,0.7500996127243792,6.42085270342061e-08,1.284170540684122e-07,3.085805526531467e-11,9.2574165795944e-11,3.9827676323907e-06,1.1948302897172098e-05,0.0624719742694253,0.2498878970777015,2.554974010416333e-15,1.788481807291433e-14,5.9054786634657786e-08,4.133835064426045e-07,8.56000002466329e-08,4.113860978175618e-11,5.309651631368259e-06,3.406179615446818e-15,7.872925893158302e-08,7.872926233776262e-08
pynucastro,50.0,0.1428571428571428,7.0,137.4557261247172,1.189255893312856,1189255893.3128562,3.582373283638026e-05,6.324524111191455e-10,6.324524111191456,1.0000000000000022,1.7181561832709469e-12,1.7181561832709469e-12,0.7500996134104746,0.7500996134104746,6.171972872705134e-08,1.234394574541027e-07,2.863932949165957e-11,8.591798847497869e-11,3.981791996691102e-06,1.1945375990073306e-05,0.0624719755731754,0.2498879022927018,2.378028774569041e-15,1.6646201421983287e-14,5.934196077408788e-08,4.153937254186152e-07,8.228204310948854e-08,3.818070157568174e-11,5.30835095166508e-06,3.170283962361836e-15,7.911210686308455e-08,7.911211003336852e-08
pynucastro,50.0,0.1428571428571428,7.0,138.95857119640564,1.1837389672958774,1183738967.2958777,3.520461369567567e-05,6.30252681407234e-10,6.302526814072342,1.0000000000000024,1.578798111247663e-12,1.578798111247663e-12,0.7500996140739113,0.7500996140739113,5.935573281463048e-08,1.1871146562926096e-07,2.660416805896578e-11,7.981250417689732e-11,3.980845309236141e-06,1.1942535927708424e-05,0.0624719768089983,0.2498879072359934,2.215364255318064e-15,1.5507549787226443e-14,5.962304247977215e-08,4.17361297358405e-07,7.913046707524615e-08,3.546751332729566e-11,5.307088864658297e-06,2.953426736598443e-15,7.948683263006874e-08,7.948683558349549e-08
pynucastro,50.0,0.1428571428571428,7.0,140.4778473282847,1.1782227544571906,1178222754.4571905,3.459721243757378e-05,6.281188729350205e-10,6.2811887293502044,1.0000000000000022,1.4521012657087097e-12,1.4521012657087097e-12,0.7500996147156318,0.7500996147156318,5.710922977142337e-08,1.142184595428467e-07,2.4735745199984096e-11,7.420723559995227e-11,3.979926499016992e-06,1.1939779497050976e-05,0.0624719779809362,0.249887911923745,2.0656959755908584e-15,1.4459871829136013e-14,5.989814215276268e-08,4.192869950693386e-07,7.613552740334877e-08,3.2976613658655987e-11,5.305863942518903e-06,2.753895529427753e-15,7.985358341434488e-08,7.985358616824041e-08
pynucastro,50.0,0.1428571428571428,7.0,142.01373416611014,1.172707338414335,1172707338.414335,3.400129887410312e-05,6.260507369376662e-10,6.260507369376667,1.0000000000000024,1.33680515089717e-12,1.33680515089717e-12,0.750099615336528,0.750099615336528,5.4973393835437385e-08,1.0994678767087477e-07,2.301891113025984e-11,6.905673339077952e-11,3.979034549183713e-06,1.193710364755114e-05,0.0624719790927631,0.2498879163710525,1.927865011502032e-15,1.3495055080514222e-14,6.016736851762653e-08,4.211715796233857e-07,7.328812428569754e-08,3.0687805538911697e-11,5.304674829620518e-06,2.570145314148849e-15,8.021250416270749e-08,8.02125067328528e-08
pynucastro,50.0,0.1428571428571428,7.0,143.5664133197597,1.1671928043915452,1167192804.391545,3.341664740755311e-05,6.240480401296761e-10,6.240480401296761,1.0000000000000024,1.2317846224867437e-12,1.2317846224867437e-12,0.750099615937444,0.750099615937444,5.294184717264656e-08,1.0588369434529313e-07,2.144001114312127e-11,6.432003342936382e-11,3.978168493524201e-06,1.1934505480572602e-05,0.0624719801480046,0.2498879205920185,1.800829177844253e-15,1.2605804244909772e-14,6.043082864332505e-08,4.230158005032753e-07,7.057975507224063e-08,2.858288510963496e-11,5.303520237845273e-06,2.400786694969374e-15,8.05637376147714e-08,8.056374001555809e-08
pynucastro,50.0,0.1428571428571428,7.0,145.1360683847064,1.1616792392043662,1161679239.2043662,3.284303693956777e-05,6.221105647985847e-10,6.221105647985848,1.0000000000000022,1.136034604946401e-12,1.136034604946401e-12,0.7500996165191801,0.7500996165191801,5.10086267203528e-08,1.0201725344070565e-07,1.9986725443512085e-11,5.996017633053626e-11,3.977327413176168e-06,1.1931982239528504e-05,0.0624719811499563,0.2498879245998255,1.6836417514252864e-15,1.1785492259977003e-14,6.06886279674712e-08,4.248203957722984e-07,6.80024700679853e-08,2.6645428158275857e-11,5.3023989422003225e-06,2.244557541887819e-15,8.090742433531079e-08,8.090742657986833e-08
pynucastro,50.0,0.1428571428571428,7.0,146.72288496372812,1.156166731244058,1156166731.244058,3.2280250781985594e-05,6.20238108904326e-10,6.202381089043261,1.0000000000000022,1.0486567830442176e-12,1.0486567830442176e-12,0.7500996170824945,0.7500996170824945,4.916815666047982e-08,9.833631332095964e-08,1.8647936763983166e-11,5.5943810291949486e-11,3.976510433963431e-06,1.1929531301890294e-05,0.0624719821016992,0.249887928406797,1.5754497025245746e-15,1.1028147917672024e-14,6.094087029104544e-08,4.265860920373181e-07,6.554883583559064e-08,2.4860613629579152e-11,5.301309777266694e-06,2.1003206329477563e-15,8.124370270721426e-08,8.12437048075349e-08
pynucastro,50.0,0.1428571428571428,7.0,148.32705068885463,1.1506553704617957,1150655370.4617956,3.172807656939493e-05,6.184304861844386e-10,6.184304861844386,1.0000000000000024,9.688466667723262e-13,9.688466667723262e-13,0.7500996176281071,0.7500996176281071,4.7415218520506426e-08,9.483043704101285e-08,1.7413597743778563e-11,5.2240793231335687e-11,3.975716723337015e-06,1.1927150170011044e-05,0.0624719830061158,0.2498879320244634,1.4754798244281485e-15,1.032835877099704e-14,6.118765782010408e-08,4.283136047407285e-07,6.32118953352333e-08,2.321504682117046e-11,5.30025163312127e-06,1.9670451627395427e-15,8.157270898708869e-08,8.157271095413386e-08
pynucastro,50.0,0.1428571428571428,7.0,149.94875524355305,1.1451452483526745,1145145248.3526745,3.1186306173374674e-05,6.166875262653052e-10,6.166875262653056,1.0000000000000022,8.958837859143926e-13,8.958837859143926e-13,0.7500996181567006,0.7500996181567006,4.5744927005572666e-08,9.148985401114533e-08,1.6274623760892086e-11,4.8823871282676254e-11,3.974945487990578e-06,1.1924836463971734e-05,0.062471983865904,0.2498879354636162,1.3830317644137353e-15,9.681222350896146e-15,6.14290911688994e-08,4.300036381822957e-07,6.098513570502345e-08,2.1696616511931368e-11,5.299223452157773e-06,1.843797451613701e-15,8.189457730941872e-08,8.189457915321619e-08
pynucastro,50.0,0.1428571428571428,7.0,151.58819038515713,1.1396364579395006,1139636457.9395006,3.065473561838812e-05,6.150090747796065e-10,6.150090747796065,1.0000000000000024,8.291218330553779e-13,8.291218330553779e-13,0.7500996186689236,0.7500996186689236,4.415270535624039e-08,8.830541071248077e-08,1.5222790827016267e-11,4.56683724810488e-11,3.97419597132184e-06,1.192258791396552e-05,0.0624719846835904,0.2498879387343618,1.2974705330764546e-15,9.082293731535184e-15,6.166526939303534e-08,4.316568857512474e-07,5.8862455409043954e-08,2.0294358840002623e-11,5.298224225702423e-06,1.7297309594409057e-15,8.220943973076855e-08,8.220944146049951e-08
